Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
6565.8,Nov-1987,4813.2,villa,residential,Border,rectangle,5,32086,6,0.7793862735495992,1973,1984.0,street,30,4,6,,Yes,Yes
14047.2,August-1994,10183.8,duplex,residential,Border,trapezoid,3,23395,9,0.484085553200887,1982,1992.0,street,50,2,10,,No,NA
17198.3,October-2006,11923.4,open land,industrial,Center,trapezoid,5,11475mts,7,0.9024064530645216,2003,,street,40,3,9,F,NA,NA
7135.0,June-00,9952.3,villa,residential,Border,trapezoid,2,24799,9,0.07779982719864698,1985,1993.0,highway,41,3,2,NA,Yes,Yes
13880.2,September-1997,3229.4,flat,commercial,Center,trapezoid,1,23096mts,4,0.4658113173249877,1979,1987.0,alley,54,5,9,,Yes,NA
13604.5,September-2001,4771.7,land,residential,Outskirts,irregular,2,53627mts,8,0.2626447974480174,2000,,highway,3,3,4,C,NA,NA
6505.3,May-1982,3620.5,villa,residential,Outskirts,rectangle,5,70049,5,0.16683617182449517,1982,0.0,highway,16,1,7,NA,Yes,Yes
13287.6,January-1979,4806.3,flat,residential,Center,rectangle,1,16610,2,0.04504290617612727,1973,0.0,street,74,3,10,,Yes,NA
14786.9,November-2000,5353.9,open land,industrial,Border,rectangle,5,27888,10,0.9117057101740333,1996,,highway,65,2,6,F,NA,NA
13248.6,October-1984,2963.8,open land,industrial,Center,rectangle,3,11259,8,0.8362843595784859,1976,0.0,street,32,3,1,C,NA,NA
13972.9,October-2009,9118.3,flat,residential,Outskirts,trapezoid,5,55459,7,0.6863655844057528,1998,2007.0,highway,47,1,9,NA,No,NA
13331.8,March-05,7954.9,flat,residential,Border,rectangle,1,22936mts,7,0.25178331006725574,1992,2003.0,highway,95,2,10,NA,No,NA
14932.3,July-1996,8673.8,land,residential,Outskirts,rectangle,5,78491mts,9,0.8301576065468078,1984,0.0,highway,86,1,9,C,NA,NA
11982.2,July-75,8093.8,flat,commercial,Center,irregular,3,12896mts,4,0.09851602292434891,1958,1968.0,street,42,5,3,NA,No,NA
14286.8,April-1999,11053.0,villa,residential,Outskirts,irregular,2,79749,9,0.9758677850868164,1984,1993.0,highway,97,1,8,NA,Yes,Yes
5922.9,November-1970,7652.5,villa,residential,Outskirts,irregular,4,71902mts,6,0.5655060684714773,1970,0.0,highway,37,3,8,NA,Yes, No
13442.1,May-02,3144.8,duplex,residential,Center,trapezoid,2,18085,9,0.055891992716852634,2001,0.0,alley,59,5,3,NA,No,
14494.4,December-1981,4051.9,open land,residential,Border,rectangle,1,27556mts,9,0.5547915796637752,1964,,highway,30,3,8,F,NA,
13253.1,March-1971,8378.5,open land,commercial,Outskirts,trapezoid,1,79386,9,0.08730584057900748,1957,,highway,92,1,3,C,NA,NA
7011.9,September-2008,3194.6,villa,residential,Border,rectangle,5,31033mts,3,0.6228697181211529,1998,2008.0,street,18,1,6,,Yes,Yes
14245.5,February-1976,3522.0,open land,industrial,Center,rectangle,2,22788,2,0.520837959470642,1961,0.0,street,62,5,4,F,NA,NA
7196.1,May-2004,5637.4,villa,residential,Center,rectangle,2,3587,9,0.12665605234790722,1990,1998.0,street,41,1,7,,Yes, No
13715.9,March-1999,2308.4,duplex,residential,Center,trapezoid,2,22409,1,0.12017709160254408,1997,0.0,alley,56,2,7,NA,No,
14450.4,November-80,10781.9,open land,industrial,Outskirts,irregular,4,57023mts,5,0.4066366438021326,1978,0.0,highway,15,5,10,C,NA,NA
15076.1,Feb-2009,8803.8,duplex,commercial,Outskirts,rectangle,1,56955,3,0.9371372367846755,2007,0.0,highway,46,5,5,NA,Yes,NA
7150.0,Aug-1997,11555.0,villa,residential,Border,irregular,5,28395,4,0.512903626146496,1986,1995.0,highway,84,4,10,NA,Yes, No
21479.1,April-1971,8580.6,land,commercial,Outskirts,rectangle,5,73552,1,0.6902101596247716,1954,0.0,highway,57,4,4,C,NA,NA
13798.9,August-1985,8708.1,duplex,residential,Outskirts,trapezoid,2,59106,3,0.31331835570351674,1984,0.0,highway,29,3,1,NA,Yes,
7706.0,August-2003,11577.5,villa,residential,Outskirts,irregular,2,65849,9,0.4813454612261122,1990,1999.0,highway,48,4,10,NA,Yes,Yes
16527.1,August-1995,8970.3,land,industrial,Center,rectangle,5,13261,10,0.4340976121282062,1994,0.0,alley,5,4,3,F,NA,NA
6651.4,November-1980,8694.1,villa,residential,Outskirts,trapezoid,2,59723mts,10,0.24977875339624045,1973,0.0,highway,9,4,1,NA,Yes,Yes
15001.3,September-1990,10506.7,duplex,commercial,Center,trapezoid,1,2828,3,0.8751700955054472,1989,0.0,alley,62,3,2,NA,Yes,NA
15222.3,October-1970,11569.5,open land,commercial,Outskirts,irregular,4,63002mts,4,0.9570607853044033,1957,,highway,31,3,9,F,NA,NA
12997.2,August-1980,7176.6,flat,residential,Outskirts,rectangle,2,65307,9,0.16145780350689876,1970,1979.0,highway,1,5,6,NA,No,NA
6271.5,Jan-1986,8557.3,villa,residential,Outskirts,trapezoid,5,74671,9,0.7798459281446241,1977,0.0,highway,93,5,1,NA,Yes, No
13143.6,February-1993,3526.6,open land,industrial,Border,trapezoid,3,22156mts,2,0.41106054025030003,1992,0.0,highway,74,3,4,C,NA,
15898.5,March-1980,10172.7,open land,residential,Center,rectangle,2,25347,4,0.27388908322362737,1977,0.0,street,70,2,4,F,NA,NA
8562.5,September-1982,11992.0,villa,residential,Center,rectangle,2,21709,9,0.17580086300888853,1975,0.0,alley,22,3,4,,Yes,Yes
5504.5,September-1974,6448.6,villa,residential,Center,irregular,2,15696,7,0.9693773570756156,1955,1966.0,street,41,4,3,NA,Yes, No
12516.4,Dec-2000,5175.9,flat,residential,Border,irregular,1,25305,9,0.941687209691383,1994,0.0,street,6,5,3,NA,Yes,NA
13817.2,July-1979,1373.0,land,commercial,Outskirts,trapezoid,5,78157,2,0.8483157193338581,1967,0.0,highway,53,3,4,F,NA,NA
4928.1,July-1984,1996.8,villa,residential,Center,irregular,2,23335,7,0.866320132966882,1967,1975.0,street,62,4,4,NA,Yes, No
5334.6,March-1973,7067.0,villa,residential,Outskirts,irregular,5,71156,9,0.8471627301374163,1966,0.0,highway,59,3,5,,Yes, No
14433.3,November-1981,3111.6,open land,residential,Border,rectangle,3,26156,9,0.9171967785992093,1974,,street,58,3,10,F,NA,NA
6224.1,July-1984,6488.7,villa,residential,Border,irregular,4,37868,1,0.22892476816658047,1975,0.0,highway,0,3,7,,Yes, No
14835.4,Aug-1995,11348.3,land,commercial,Center,irregular,1,2986,4,0.3660745729439222,1994,0.0,street,72,4,5,C,NA,NA
14069.2,May-2003,11389.4,duplex,residential,Outskirts,irregular,5,63252mts,6,0.1989353883691427,2000,0.0,highway,99,2,8,,Yes,
11178.0,June-1981,4614.5,flat,residential,Outskirts,irregular,4,52119,2,0.5023114158505549,1970,1979.0,highway,87,5,1,NA,Yes,
5315.7,August-01,1921.6,villa,residential,Border,rectangle,5,30454,10,0.08016336102217148,1987,1997.0,highway,56,1,1,NA,Yes, No
12921.2,December-2005,4322.2,duplex,residential,Border,rectangle,3,24322mts,8,0.4446476552569395,1986,1994.0,highway,96,5,8,NA,No,NA
14501.3,October-1973,3877.6,open land,residential,Center,trapezoid,2,7967,7,0.8102510018707471,1966,,street,11,4,3,F,NA,
13408.4,March-2008,5412.7,flat,commercial,Border,trapezoid,2,32300,10,0.3755070981511436,1996,2007.0,highway,41,5,6,NA,Yes,
13079.7,July-1998,6947.4,duplex,residential,Border,trapezoid,5,33977,4,0.16410909200272827,1979,1987.0,street,47,2,3,NA,No,NA
12866.9,December-1998,2074.4,flat,residential,Center,trapezoid,5,7335,5,0.25947755380514115,1997,0.0,street,59,5,10,,No,
12781.4,Aug-1986,5225.6,open land,industrial,Outskirts,irregular,3,59809,8,0.4220609789349027,1976,0.0,highway,14,5,3,C,NA,
13352.5,Mar-1991,5870.9,duplex,commercial,Center,irregular,4,2622,5,0.28249221370028965,1985,0.0,alley,18,2,1,NA,Yes,NA
14168.7,November-1981,3926.2,open land,commercial,Center,trapezoid,2,15029,5,0.9234932126716654,1968,,alley,23,3,2,C,NA,NA
19804.6,Apr-1976,2213.0,duplex,commercial,Outskirts,trapezoid,3,79107,10,0.14259855294222856,1971,0.0,highway,10,3,10,,No,
10971.8,Oct-1990,1476.3,flat,commercial,Outskirts,irregular,5,51687,9,0.271290912239985,1973,1981.0,highway,31,3,8,,No,NA
14568.3,Apr-1996,8936.2,villa,residential,Border,irregular,2,39936mts,7,0.24744940823178796,1990,0.0,highway,12,3,10,,Yes,Yes
7203.7,Sep-1992,7495.6,villa,residential,Outskirts,trapezoid,5,68049mts,9,0.4990386899127969,1977,1988.0,highway,48,2,10,NA,Yes,Yes
14982.1,January-2006,10391.7,duplex,residential,Center,rectangle,3,16505,10,0.36715027274654033,2004,0.0,street,99,4,5,NA,Yes,NA
7052.9,August-1999,8403.2,villa,residential,Outskirts,rectangle,1,50331mts,3,0.08062178082249238,1991,0.0,highway,35,2,1,NA,Yes, No
12228.7,August-1985,1414.3,land,industrial,Center,irregular,3,8299,8,0.7884920291449825,1970,0.0,street,19,1,4,C,NA,NA
6647.9,Aug-1974,5394.8,villa,residential,Border,rectangle,4,35565,8,0.9670292635721425,1966,0.0,highway,21,4,9,,Yes,Yes
11330.3,May-03,886.8,flat,commercial,Outskirts,irregular,5,68020,5,0.21935801772837693,1986,1997.0,highway,67,3,9,NA,No,
13803.2,February-1986,3024.5,open land,residential,Outskirts,trapezoid,1,80094,1,0.5773657227476111,1986,0.0,highway,58,4,6,C,NA,
14095.1,November-1993,5370.2,land,commercial,Border,trapezoid,5,22038,2,0.5414235671306472,1977,0.0,highway,46,3,7,C,NA,
13296.3,April-2002,3211.0,villa,residential,Border,irregular,4,24745,5,0.918543328589293,1991,2001.0,street,28,2,10,NA,Yes, No
12849.1,February-1986,7696.2,open land,commercial,Border,irregular,2,26299mts,1,0.6836983919118547,1970,0.0,highway,85,2,1,C,NA,NA
13937.8,April-2000,2024.9,villa,residential,Center,trapezoid,3,20628mts,10,0.3511245332241757,1985,1993.0,alley,77,3,6,,Yes,Yes
14792.4,Sep-1980,9037.1,duplex,commercial,Center,rectangle,2,6972,3,0.30333626739758557,1962,1973.0,alley,20,2,5,NA,Yes,
12693.4,December-1978,3897.7,duplex,residential,Border,rectangle,2,31970mts,9,0.0556600325472969,1976,0.0,street,47,5,10,,No,NA
6015.0,May-1991,3862.0,villa,residential,Center,irregular,4,22844,6,0.7748725753726072,1988,0.0,street,30,1,6,,Yes, No
13038.5,January-75,3366.0,open land,commercial,Center,rectangle,3,10527,6,0.347974092218853,1968,,street,77,4,1,C,NA,NA
8147.5,September-99,10296.5,villa,residential,Center,trapezoid,3,14163mts,4,0.8243540737283032,1993,0.0,street,70,4,5,,Yes,Yes
14828.5,April-1973,9379.0,villa,residential,Center,rectangle,1,2783,7,0.14462753352894286,1958,1967.0,alley,44,4,5,NA,Yes,Yes
14003.1,February-1993,1410.2,open land,commercial,Outskirts,rectangle,2,54850,7,0.4726174195973415,1986,0.0,highway,41,5,1,F,NA,
13792.2,Nov-1981,4565.3,duplex,commercial,Outskirts,rectangle,5,64529,2,0.43012494134562773,1977,0.0,highway,8,1,9,,Yes,NA
6650.2,February-1970,4360.5,villa,residential,Center,trapezoid,3,10117,3,0.9314806208409256,1963,0.0,street,22,4,8,NA,Yes,Yes
14286.9,October-2008,6643.9,flat,residential,Center,rectangle,4,9756,8,0.19208852945205845,2008,0.0,street,60,3,7,NA,Yes,
13358.8,March-2009,7683.9,flat,commercial,Outskirts,irregular,1,52588,1,0.4283964506385409,1999,2008.0,highway,5,1,3,,Yes,NA
12986.6,September-2008,1572.6,duplex,commercial,Center,trapezoid,4,7966mts,9,0.059353933741258746,1989,2000.0,street,14,5,4,NA,No,NA
14011.0,October-1980,11145.9,flat,residential,Outskirts,trapezoid,2,67593,6,0.7082166806450741,1979,0.0,highway,15,4,3,NA,Yes,
13368.7,Jun-2005,3691.2,flat,residential,Border,rectangle,5,27052,2,0.27806562497090215,2001,0.0,highway,24,3,10,NA,No,NA
9956.4,Jun-1979,2335.7,flat,residential,Border,irregular,2,25941mts,5,0.010671397539626981,1963,1974.0,highway,74,1,2,NA,No,
13689.2,Feb-1973,7546.5,duplex,residential,Outskirts,rectangle,1,79081,3,0.4075183890897177,1973,0.0,highway,18,2,8,NA,No,NA
14773.2,November-77,8318.3,open land,commercial,Center,rectangle,5,7103mts,5,0.8135947010379215,1969,0.0,street,89,3,10,C,NA,NA
14678.9,February-2008,11692.1,duplex,commercial,Outskirts,rectangle,3,53130,5,0.7782071136227003,1999,0.0,highway,57,4,3,NA,No,NA
13424.9,April-1983,5524.0,villa,residential,Center,irregular,1,8474mts,9,0.48906379996160254,1967,1976.0,alley,50,1,6,NA,Yes,Yes
4825.4,Dec-1977,3568.0,villa,residential,Border,irregular,5,26820,4,0.03166493140899351,1969,0.0,highway,8,3,3,NA,Yes, No
13001.0,June-1978,2938.3,open land,industrial,Outskirts,trapezoid,4,70236,8,0.12057948233447746,1974,0.0,highway,15,5,4,C,NA,NA
12571.4,December-1991,4633.9,duplex,commercial,Outskirts,trapezoid,4,77361mts,2,0.06149096571585533,1976,1987.0,highway,50,2,2,NA,No,NA
12728.9,October-1973,2471.8,open land,residential,Border,trapezoid,3,21971mts,1,0.10652336857284794,1962,0.0,street,5,1,2,C,NA,NA
7536.2,June-81,11062.1,villa,residential,Center,rectangle,5,19022,5,0.2785122188845136,1967,1975.0,street,81,2,5,NA,Yes,Yes
12950.3,June-1981,4722.6,open land,industrial,Border,rectangle,2,34938,9,0.8304696876851283,1965,,street,59,4,3,C,NA,NA
11970.4,September-77,7721.7,flat,residential,Border,irregular,3,39086mts,1,0.23995485221666746,1972,0.0,street,5,3,2,,No,NA
7102.8,October-2007,4506.7,villa,residential,Outskirts,trapezoid,3,67012,2,0.4859266685209297,2000,0.0,highway,18,1,4,NA,Yes,Yes
7818.5,May-1979,8430.9,villa,residential,Center,rectangle,2,14299,8,0.7202398154381663,1970,0.0,alley,74,5,10,NA,Yes, No
7029.6,September-04,11522.7,villa,residential,Border,irregular,2,27748,7,0.2792708359616609,1997,0.0,highway,71,4,4,NA,Yes,Yes
12913.7,November-2009,2458.8,flat,commercial,Center,irregular,3,22919mts,10,0.3859607909374374,1992,2000.0,alley,17,5,8,NA,No,
15232.9,April-90,9413.3,villa,residential,Center,rectangle,2,9156,8,0.6974884285734124,1974,1982.0,alley,95,1,10,NA,Yes, No
22098.6,April-1994,2522.8,open land,industrial,Outskirts,trapezoid,4,77260,6,0.3771729862144735,1983,0.0,highway,13,2,10,F,NA,NA
13297.4,April-2000,5808.2,villa,residential,Outskirts,irregular,4,76582mts,2,0.5286833990192269,1982,1992.0,highway,89,4,5,,Yes,Yes
14546.7,June-2006,5546.1,open land,residential,Outskirts,trapezoid,5,70796,4,0.5509431206729148,1999,,highway,21,4,1,C,NA,
12898.8,August-2006,1640.3,flat,commercial,Outskirts,rectangle,1,52681,8,0.9793911932340218,2001,0.0,highway,27,5,9,NA,No,NA
13204.3,November-1991,3402.1,duplex,residential,Border,rectangle,3,32472,4,0.7412157833086437,1990,0.0,highway,48,5,9,NA,No,
20298.0,April-1991,1384.5,duplex,commercial,Center,rectangle,3,22939,2,0.4530089936610565,1986,0.0,alley,77,4,3,,No,NA
14237.7,January-2008,11008.8,flat,residential,Outskirts,rectangle,4,58094mts,4,0.09605347563252054,1996,2006.0,highway,80,1,9,NA,No,NA
14604.8,Dec-1982,10196.9,open land,industrial,Outskirts,trapezoid,4,51224mts,10,0.5586814093325818,1975,0.0,highway,63,3,1,F,NA,
14379.4,November-1982,5336.7,open land,residential,Outskirts,rectangle,5,64498,4,0.5101858620593183,1966,0.0,highway,26,5,9,C,NA,NA
14468.6,November-1974,8487.4,open land,industrial,Border,rectangle,4,22173mts,8,0.427625889795495,1971,0.0,highway,46,5,2,F,NA,NA
7588.1,October-2002,4924.8,villa,residential,Center,rectangle,5,14934mts,6,0.9933608287448377,1993,0.0,alley,90,3,6,NA,Yes,Yes
12042.0,May-94,6080.4,flat,residential,Outskirts,irregular,1,67015,6,0.014126038412539454,1989,0.0,highway,99,4,10,NA,No,NA
12496.1,Oct-1998,5393.1,duplex,commercial,Outskirts,irregular,3,57164,5,0.899958680025983,1994,0.0,highway,99,3,4,,Yes,NA
14304.1,October-1994,7198.4,duplex,residential,Border,rectangle,2,22748,7,0.6514165921375236,1980,1989.0,street,19,1,10,NA,Yes,
14093.1,September-2005,2637.5,open land,industrial,Center,rectangle,3,11578,3,0.6805517283163366,1992,0.0,street,27,4,2,C,NA,
11967.1,September-1985,1701.5,duplex,commercial,Border,irregular,1,39624,9,0.496200643688789,1980,0.0,highway,8,2,6,NA,Yes,
13917.5,July-2001,9872.5,flat,commercial,Border,trapezoid,5,28133,3,0.23479440211094482,2001,0.0,highway,43,2,7,NA,No,NA
7131.3,August-2000,3192.7,villa,residential,Center,trapezoid,2,19866mts,4,0.9749415169983776,2000,0.0,street,15,3,5,NA,Yes, No
13151.7,October-1999,2094.1,flat,residential,Outskirts,rectangle,4,73035mts,10,0.9926612461234102,1995,0.0,highway,12,2,7,NA,Yes,NA
13654.5,September-89,9682.0,duplex,residential,Center,irregular,4,6428,3,0.4961849163375752,1981,0.0,alley,79,1,1,NA,Yes,NA
8480.8,June-1997,10921.9,villa,residential,Center,trapezoid,1,13451,10,0.15873505179967595,1993,0.0,street,47,3,10,NA,Yes,Yes
14117.2,January-1975,6931.3,duplex,residential,Border,trapezoid,5,37809,3,0.36025890437543706,1975,0.0,highway,7,5,10,,Yes,NA
14031.0,August-1970,10371.3,open land,residential,Outskirts,irregular,3,59667,8,0.6132335869492377,1952,,highway,76,5,4,F,NA,NA
15118.4,August-2008,2810.0,open land,industrial,Center,rectangle,2,15817,2,0.5044198013710307,2001,0.0,alley,71,4,10,C,NA,
12253.3,December-1994,2756.0,duplex,commercial,Outskirts,irregular,4,73004,4,0.3150951623909517,1986,0.0,highway,43,1,10,,No,NA
13753.7,October-1978,2948.8,open land,industrial,Outskirts,rectangle,4,70681mts,7,0.20767799927894492,1959,,highway,91,3,10,F,NA,NA
11745.2,March-1970,2107.1,duplex,commercial,Border,rectangle,5,36727,9,0.564137649634442,1957,1967.0,street,98,4,6,NA,Yes,NA
5420.4,June-1986,1924.0,villa,residential,Outskirts,irregular,1,76609mts,4,0.48030495129913164,1974,1982.0,highway,10,5,7,,Yes, No
13789.0,May-1988,11802.4,duplex,residential,Border,irregular,2,28697mts,2,0.801179546073936,1980,0.0,street,30,2,8,NA,No,NA
12349.7,Feb-1975,5193.5,duplex,commercial,Center,trapezoid,5,6250,6,0.07221616739104464,1974,0.0,street,59,4,1,NA,No,NA
14384.0,May-2001,7861.8,duplex,commercial,Border,trapezoid,3,26901mts,3,0.8165449654303972,1993,0.0,highway,3,5,2,NA,Yes,NA
13074.1,Apr-1988,1684.1,villa,residential,Center,irregular,5,2801mts,7,0.3690273093080073,1984,0.0,alley,74,4,8,,Yes,Yes
14347.6,September-1990,11775.4,duplex,commercial,Center,trapezoid,4,18497mts,8,0.19654552951202642,1979,1987.0,street,22,2,2,,No,NA
12486.2,May-2004,901.3,duplex,commercial,Border,trapezoid,1,30537,1,0.8188208219453992,2004,0.0,street,95,3,7,NA,No,NA
14641.8,August-2000,10704.6,duplex,residential,Outskirts,rectangle,5,79888,2,0.13847043074417387,1983,1993.0,highway,91,5,4,NA,Yes,NA
19169.5,April-1988,6755.1,flat,residential,Border,irregular,5,30464,8,0.7668025157651606,1987,0.0,highway,45,4,4,NA,No,
13474.4,July-96,10677.0,duplex,commercial,Border,irregular,2,25750,6,0.030328284279997675,1981,1989.0,highway,38,4,8,NA,No,NA
14179.0,November-96,7126.4,open land,residential,Border,irregular,1,38113,1,0.7621169644563907,1991,0.0,highway,23,2,6,C,NA,
5541.8,February-89,1098.9,villa,residential,Border,irregular,1,28755mts,3,0.6616297434072451,1988,0.0,highway,5,5,9,NA,Yes, No
15191.1,August-2009,11830.9,flat,residential,Outskirts,rectangle,1,64074,5,0.663955602168547,2009,0.0,highway,48,5,5,NA,Yes,
15548.8,May-2005,11762.1,flat,residential,Center,rectangle,3,6555,2,0.3812297047283748,2004,0.0,alley,39,4,1,NA,Yes,NA
13670.5,July-2006,7960.4,duplex,commercial,Border,irregular,2,33325mts,5,0.3254036593155947,1999,0.0,street,26,2,10,,No,NA
15326.8,Aug-2005,5886.6,open land,industrial,Border,rectangle,2,22006,5,0.47352427334712566,2001,0.0,highway,74,3,9,F,NA,NA
14348.5,December-1980,10477.7,open land,industrial,Outskirts,rectangle,5,59931mts,7,0.4698678979233787,1977,,highway,29,4,1,C,NA,NA
17090.0,November-2005,11850.4,open land,industrial,Center,rectangle,4,7735,6,0.4315527312693883,2001,,alley,95,3,7,F,NA,NA
13652.3,May-1990,4925.7,duplex,commercial,Border,rectangle,3,29671,1,0.25024515127433733,1987,0.0,highway,1,3,8,,No,
7321.1,February-2009,4251.3,villa,residential,Border,rectangle,3,32927,1,0.8856132599931412,1996,2005.0,highway,53,1,9,,Yes,Yes
12029.4,Nov-1971,7255.5,flat,residential,Outskirts,rectangle,1,63727,4,0.11913642074392317,1965,0.0,highway,78,1,4,,No,
7346.0,March-1972,9308.1,villa,residential,Outskirts,rectangle,1,66915,8,0.48637948878049697,1961,1970.0,highway,1,4,9,NA,Yes, No
7162.5,February-1987,11754.3,villa,residential,Border,trapezoid,4,25227,6,0.8673689015512352,1969,1977.0,street,64,5,2,NA,Yes,Yes
12635.4,October-2006,6705.3,flat,residential,Outskirts,trapezoid,3,51844mts,7,0.5383184237716593,1996,2007.0,highway,99,1,5,NA,No,NA
14323.5,October-2001,9846.2,duplex,residential,Border,rectangle,2,20380mts,5,0.31192196278163864,1987,1998.0,street,33,2,2,,Yes,
13837.0,June-1975,11654.2,open land,commercial,Outskirts,irregular,4,66857,4,0.7942207045278838,1963,,highway,67,3,4,C,NA,
11987.4,September-90,8205.0,flat,commercial,Outskirts,irregular,5,56650mts,4,0.5304431855652504,1982,0.0,highway,77,5,3,NA,No,NA
13008.2,April-2007,2729.6,villa,residential,Border,irregular,5,36409,1,0.969629912596536,2003,0.0,street,67,3,5,,Yes, No
14300.6,October-1992,8110.3,duplex,residential,Center,trapezoid,4,14676mts,2,0.8369238070163062,1981,1989.0,street,93,5,6,NA,Yes,NA
14037.4,August-1984,11909.6,duplex,commercial,Outskirts,rectangle,2,52253,3,0.631123568171222,1965,1974.0,highway,67,4,6,NA,No,NA
4705.5,May-1977,2351.0,villa,residential,Border,trapezoid,3,31644mts,8,0.18552710494971725,1961,1970.0,highway,86,5,2,NA,Yes,Yes
6581.4,July-1998,5434.9,villa,residential,Outskirts,rectangle,3,66682mts,1,0.8524236802037932,1987,1996.0,highway,93,4,4,,Yes, No
14074.7,October-2006,1986.5,flat,commercial,Center,rectangle,2,24106,4,0.23014282087868543,1999,0.0,alley,4,4,9,NA,No,
15101.9,October-2001,7062.2,open land,commercial,Center,irregular,3,7542,1,0.9210479680126139,1994,0.0,street,17,3,10,C,NA,NA
12960.7,September-1980,7054.0,flat,residential,Border,rectangle,1,34933,7,0.48291353495982814,1975,0.0,street,60,2,6,NA,Yes,
13433.7,June-1977,5372.3,duplex,commercial,Outskirts,rectangle,1,77381mts,2,0.3908499491416946,1970,0.0,highway,66,3,8,NA,Yes,
14706.3,Oct-2004,6822.7,duplex,residential,Center,rectangle,2,24774,4,0.756361473714051,1990,2000.0,alley,77,1,3,,Yes,NA
12208.9,January-88,2306.5,flat,commercial,Outskirts,rectangle,4,63870mts,8,0.5094717088474366,1969,1980.0,highway,11,4,7,,No,
7220.1,September-1994,7681.5,villa,residential,Outskirts,trapezoid,4,52478mts,2,0.6652409640708237,1984,1993.0,highway,2,5,1,NA,Yes,Yes
16422.2,June-2006,8522.4,open land,residential,Center,rectangle,1,10951mts,1,0.41588544358316604,1988,0.0,street,71,1,7,F,NA,NA
15569.6,September-1995,11981.0,open land,residential,Center,irregular,4,11806mts,10,0.3690341358437351,1979,0.0,street,94,5,7,F,NA,NA
16002.8,March-1975,10490.0,open land,commercial,Border,rectangle,5,28241mts,4,0.49534690299890827,1973,0.0,street,10,5,6,F,NA,NA
12777.5,March-1975,7274.8,flat,residential,Center,irregular,1,13062mts,4,0.4751347335012249,1973,0.0,street,15,3,10,,No,NA
5672.1,August-1970,5384.6,villa,residential,Border,rectangle,5,36469,2,0.37438652817776374,1955,1966.0,street,55,3,2,,Yes,Yes
13764.7,September-1999,6288.4,flat,residential,Border,trapezoid,3,22815mts,3,0.0757823482246972,1994,0.0,highway,23,4,8,NA,Yes,NA
13072.4,May-1990,7108.6,duplex,commercial,Border,irregular,1,30957,9,0.4513828640342492,1975,1986.0,highway,25,5,7,,Yes,
12609.2,August-95,5546.3,flat,residential,Outskirts,rectangle,2,54714,7,0.07876297595185588,1980,1991.0,highway,84,3,9,NA,No,NA
13357.5,January-1994,4927.2,duplex,commercial,Outskirts,trapezoid,3,53610,9,0.6994505054502286,1987,0.0,highway,24,3,4,NA,Yes,
14073.2,January-80,8178.1,duplex,commercial,Center,irregular,3,21554mts,4,0.22662753742405306,1968,1977.0,alley,10,1,7,NA,Yes,
6247.3,March-1991,4161.9,villa,residential,Border,irregular,3,30068,2,0.976394777199948,1990,0.0,highway,13,1,9,NA,Yes,Yes
14964.2,Oct-2001,4835.9,open land,residential,Border,trapezoid,3,33887,4,0.05449041340237082,1998,0.0,street,97,1,9,F,NA,NA
13061.2,June-1988,816.3,duplex,commercial,Center,rectangle,1,10868mts,1,0.8062358471620868,1970,1981.0,street,94,4,10,NA,Yes,NA
13302.4,Dec-1980,8868.4,flat,commercial,Center,irregular,2,15676mts,2,0.7941980596290453,1964,1974.0,street,67,4,10,NA,Yes,NA
13775.9,July-2001,5939.0,duplex,residential,Outskirts,trapezoid,5,72354,9,0.7136918630005513,1995,0.0,highway,80,1,8,NA,Yes,NA
11752.7,Jul-1982,1504.4,flat,residential,Outskirts,trapezoid,5,62084mts,1,0.7532579972715798,1976,0.0,highway,99,5,10,NA,No,NA
4825.2,November-1995,1140.4,villa,residential,Border,irregular,2,25795,2,0.7183264345312476,1984,1992.0,highway,66,5,3,NA,Yes,Yes
13836.5,Jun-2000,6262.4,duplex,residential,Outskirts,rectangle,4,71212,8,0.9939020429388096,1982,1990.0,highway,25,1,8,,No,NA
13234.7,June-83,11053.3,flat,residential,Outskirts,irregular,5,55707,9,0.9656756498915792,1980,0.0,highway,13,1,5,,Yes,NA
12976.1,January-00,11331.6,flat,residential,Outskirts,irregular,3,50427mts,4,0.8103987940570732,1990,1999.0,highway,62,4,3,,No,NA
15287.6,May-1974,6271.1,open land,industrial,Center,rectangle,5,10164,1,0.4059704652364551,1969,0.0,alley,55,3,5,F,NA,NA
14379.9,July-1988,8370.0,land,industrial,Border,rectangle,5,34827mts,4,0.6482944397789883,1972,0.0,highway,81,2,10,C,NA,NA
6895.4,October-02,7144.9,villa,residential,Center,irregular,1,12104,3,0.8031434102378264,1994,0.0,street,44,2,4,NA,Yes,Yes
4703.9,March-1987,2026.1,villa,residential,Outskirts,irregular,1,69754,9,0.9171843146882215,1971,1982.0,highway,96,1,8,,Yes,Yes
13276.9,February-1979,9600.9,flat,residential,Outskirts,rectangle,2,71803,8,0.147241389420817,1978,0.0,highway,1,4,2,,No,NA
6409.5,November-1991,2125.3,villa,residential,Center,trapezoid,2,14255,10,0.009785196623588677,1983,0.0,alley,73,1,9,NA,Yes, No
